"","season","week","celebrity_name","id","percent_judge_score","winner","ballroom_partner","celebrity_industry","celebrity_homestate","celebrity_homecountry/region","celebrity_age_during_season","placement","elim_week","eliminated","finale","fan_mean","fan_lo","fan_hi","ratings","total_votes","fan_estimate_total"
"648",5,5,"Cameron Mathison",1,0.130653266331658,0,"Edyta Sliwinska","Actor/Actress",NA,"Canada",38,5,8,0,0,0.10671967657746,0.015586526979595,0.298125505720992,21.37,10.685,2.28059948846033
"649",5,5,"Mel B",9,0.14572864321608,0,"Maksim Chmerkoskiy","Singer/Rapper",NA,"England",32,2,10,0,0,0.148211503405031,0.0263274900715546,0.397613406903677,21.37,10.685,3.16727982776552
"650",5,5,"Helio Castroneves",8,0.115577889447236,1,"Julianne Hough","Racing Driver",NA,"Brazil",32,1,NA,0,0,0.203055025738147,0.0390691998839451,0.49944726299753,21.37,10.685,4.3392859000242
"651",5,5,"Jane Seymour",2,0.130653266331658,0,"Tony Dovolani","Actor/Actress",NA,"England",56,6,7,0,0,0.0978900555427233,0.0141097184018487,0.281225144658706,21.37,10.685,2.091910486948
"652",5,5,"Jennie Garth",4,0.125628140703518,0,"Derek Hough","Actor/Actress","Illinois","United States",35,4,9,0,0,0.116977518198543,0.0193927007933968,0.321374567709157,21.37,10.685,2.49980956390286
"653",5,5,"Sabrina Bryan",3,0.14070351758794,0,"Mark Ballas","Actor/Actress","California","United States",23,7,6,0,0,0.0949748524018891,0.0122954035541222,0.281945933991153,21.37,10.685,2.02961259582837
"654",5,5,"Marie Osmond",11,0.105527638190955,0,"Jonathan Roberts","Singer/Rapper","Utah","United States",47,3,10,0,0,0.146655060583238,0.0262711665525018,0.381202369810755,21.37,10.685,3.1340186446638
"655",5,5,"Mark Cuban",12,0.105527638190955,0,"Kym Johnson","TV Personality","Pennsylvania","United States",49,8,5,1,0,0.0855163075529676,0.0114619549685386,0.252275357148057,21.37,10.685,1.82748349240692
"656",5,6,"Helio Castroneves",8,0.155555555555556,1,"Julianne Hough","Racing Driver",NA,"Brazil",32,1,NA,0,0,0.221237518296509,0.0432322009904492,0.530450284928743,21.43,10.715,4.74112001709419
"657",5,6,"Jennie Garth",4,0.15,0,"Derek Hough","Actor/Actress","Illinois","United States",35,4,9,0,0,0.127953490660227,0.0209346051409081,0.345500859677764,21.43,10.715,2.74204330484866
"658",5,6,"Mel B",9,0.166666666666667,0,"Maksim Chmerkoskiy","Singer/Rapper",NA,"England",32,2,10,0,0,0.161797118835805,0.0292208854976808,0.42059844186635,21.43,10.715,3.4673122566513
"659",5,6,"Cameron Mathison",1,0.138888888888889,0,"Edyta Sliwinska","Actor/Actress",NA,"Canada",38,5,8,0,0,0.117147117012819,0.0175336542909487,0.328622787778362,21.43,10.715,2.5104627175847
"660",5,6,"Jane Seymour",2,0.122222222222222,0,"Tony Dovolani","Actor/Actress",NA,"England",56,6,7,0,0,0.107246834217157,0.015706496968135,0.30259060607157,21.43,10.715,2.29829965727367
"661",5,6,"Sabrina Bryan",3,0.138888888888889,0,"Mark Ballas","Actor/Actress","California","United States",23,7,6,1,0,0.104114162146297,0.013327935704607,0.306730463907144,21.43,10.715,2.23116649479514
"662",5,6,"Marie Osmond",11,0.127777777777778,0,"Jonathan Roberts","Singer/Rapper","Utah","United States",47,3,10,0,0,0.160503758831188,0.0288684214786327,0.426480278852175,21.43,10.715,3.43959555175236
"663",5,7,"Jane Seymour",2,0.16025641025641,0,"Tony Dovolani","Actor/Actress",NA,"England",56,6,7,1,0,0.120111954561854,0.0172116325095101,0.339082058223561,20.47,10.235,2.45869170988114
"664",5,7,"Cameron Mathison",1,0.163461538461538,0,"Edyta Sliwinska","Actor/Actress",NA,"Canada",38,5,8,0,0,0.13128698481274,0.0194928241507022,0.365546929898159,20.47,10.235,2.68744457911679
"665",5,7,"Helio Castroneves",8,0.166666666666667,1,"Julianne Hough","Racing Driver",NA,"Brazil",32,1,NA,0,0,0.245745805258855,0.0490382950519868,0.572220976729529,20.47,10.235,5.03041663364875
"666",5,7,"Jennie Garth",4,0.169871794871795,0,"Derek Hough","Actor/Actress","Illinois","United States",35,4,9,0,0,0.142848745677014,0.0233141908811408,0.37737106663154,20.47,10.235,2.92411382400847
"667",5,7,"Mel B",9,0.173076923076923,0,"Maksim Chmerkoskiy","Singer/Rapper",NA,"England",32,2,10,0,0,0.180632873328826,0.0320721689405639,0.464004497981211,20.47,10.235,3.69755491704106
"668",5,7,"Marie Osmond",11,0.166666666666667,0,"Jonathan Roberts","Singer/Rapper","Utah","United States",47,3,10,0,0,0.179373636360712,0.0317289978416861,0.463556286167709,20.47,10.235,3.67177833630378
"669",5,8,"Marie Osmond",11,0.186311787072243,0,"Jonathan Roberts","Singer/Rapper","Utah","United States",47,3,10,0,0,0.203758454912303,0.0362274265335768,0.511027835065997,21.81,10.905,4.44397190163732
"670",5,8,"Jennie Garth",4,0.190114068441065,0,"Derek Hough","Actor/Actress","Illinois","United States",35,4,9,0,0,0.16313864698343,0.0265566949359999,0.429329405547833,21.81,10.905,3.55805389070861
"671",5,8,"Mel B",9,0.212927756653992,0,"Maksim Chmerkoskiy","Singer/Rapper",NA,"England",32,2,10,0,0,0.204695956474399,0.0375341886101921,0.508767332226733,21.81,10.905,4.46441881070665
"672",5,8,"Cameron Mathison",1,0.193916349809886,0,"Edyta Sliwinska","Actor/Actress",NA,"Canada",38,5,8,1,0,0.150387602168062,0.0216281123690562,0.41774988503053,21.81,10.905,3.27995360328543
"673",5,8,"Helio Castroneves",8,0.216730038022814,1,"Julianne Hough","Racing Driver",NA,"Brazil",32,1,NA,0,0,0.278019339461806,0.0576480223181808,0.622363948762325,21.81,10.905,6.06360179366199
"674",5,9,"Marie Osmond",11,0.239316239316239,0,"Jonathan Roberts","Singer/Rapper","Utah","United States",47,3,10,0,0,0.239524647641828,0.04370065490855,0.581592178331471,22.85,11.425,5.47313819861577
"675",5,9,"Mel B",9,0.256410256410256,0,"Maksim Chmerkoskiy","Singer/Rapper",NA,"England",32,2,10,0,0,0.242087138871378,0.0445390536921886,0.580546090932458,22.85,11.425,5.53169112321098
"676",5,9,"Helio Castroneves",8,0.256410256410256,1,"Julianne Hough","Racing Driver",NA,"Brazil",32,1,NA,0,0,0.325154292660566,0.0711867834711433,0.686807231302545,22.85,11.425,7.42977558729394
"677",5,9,"Jennie Garth",4,0.247863247863248,0,"Derek Hough","Actor/Actress","Illinois","United States",35,4,9,1,0,0.193233920826228,0.0320164923157596,0.493552697728449,22.85,11.425,4.41539509087931
